name,La Galerie des Carrosses,Le Campus de Versailles,L'Académie Équestre de Versailles,Les Jardins à la Française du Trianon,Le Hameau de la Reine,Le Jardin Anglais,Le Petit Trianon,Le Grand Trianon,Le Théâtre de la Reine,Le Jardin Français du Petit Trianon,L'Appartement intérieur du Roi,La Galerie des Glaces,L'Appartement du Roi,Le Grand Appartement du Roi,L'Opéra Royal,La Chapelle Royale,Le Grand Appartement de la Reine,La Galerie des Batailles,L'Appartement de Madame de Pompadour,L'Appartement de la Dauphine,Les Appartements des Filles de Louis XV,Les Galeries Historiques,La Salle du Congrès,Les Salles des Croisades,Les Cabinets intérieurs de Marie-Antoinette,La Salle du Sacre,Les Salles de l'Empire,"Les Salles d'Afrique, de Crimée et d'Italie",La Salle de 1792,La Galerie de l'Histoire du Château,Les Salles de Louis XIV,L'Appartement du Dauphin,L'Appartement de Madame du Barry,Le Grand Commun,L'Attique Chimay,L'Orangerie,La Galerie des Sculptures et des Moulages,Le Grand Canal,La Pièce d'Eau des Suisses,Le Rû Gally,La Salle du Jeu de Paume,Le Bassin de Flore (Printemps),Le Bassin de Cérès (Été),Le Bassin de Bacchus (Automne),Le Bassin de Saturne (Hiver),Le Cabinet de Diane (Soir),Le Cabinet du Point du Jour,Le Bassin du Dragon,Le Bassin de Neptune,Le Bassin de Latone,Le Bassin d'Apollon,Le Bassin du Miroir,Le Bain des Nymphes,Le Bassin de la Pyramide,Le Bassin des Enfants Dorés,Le Bosquet de la Reine,Le Bosquet de la Salle de Bal,Le Bosquet de la Girandole,Le Bosquet de la Montagne d'Eau,Le Bosquet du Dauphin,Le Bosquet du Théâtre d'Eau,Le Bosquet des Trois Fontaines,Le Bosquet de l'Arc de Triomphe,Le Bosquet de la Colonnade,Le Bosquet du Marronnier,Le Bosquet du Dôme,Le Bosquet d'Encelade,Le Bosquet des Obélisques,Le Bosquet des Bains d'Apollon,Le Parterre d'Eau,Le Parterre Nord,Le Parterre du Midi,Le Parterre de Latone,L'Allée d'Eau des Marmousets,L'Allée Royale du Tapis Vert,Le Jardin du Roi,La Statue de Louis XIV,Visite guidée - Au service de sa majesté,Visite guidée - Royal cauchemar,Visite guidée - Versailles fake news,Visite guidée - Marie-Antoinette en privé,Visite guidée - Le Grand Trianon : château de campagne,Visite guidée - Les fantômes de Trianon,Visite guidée - Les effets scéniques au théâtre de la Reine,Visite guidée - Du château des rois au palais de la République,Visite guidée - Le Petit Trianon de Marie-Antoinette,Visite guidée - Louis-Philippe en famille à Trianon,Visite guidée - Chez les favorites du Roi,Visite guidée - Le Hameau de Marie-Antoinette à Marie-Louise,Visite guidée - Appartements privés des Rois,Visite guidée - Un président chez le roi,Visite guidée - Lieux cachés
L'Appartement intérieur du Roi,4.414676330258279,6.075546842956161,3.7196483447562296,23.08707526822588,21.349945415148092,20.492258829813082,20.136913712688255,23.08707526822588,21.510763837993114,6.075546842956161,0.0,7.3182129953611605,6.075546842956161,6.075546842956161,9.731762744161193,5.697843273768247,6.075546842956161,7.921011603316985,6.075546842956161,6.41952286799844,6.075546842956161,6.075546842956161,7.661958775040224,6.075546842956161,6.075546842956161,6.075546842956161,7.7643562426064605,6.075546842956161,6.075546842956161,6.075546842956161,6.075546842956161,6.41952286799844,6.075546842956161,7.300449410951507,6.075546842956161,10.025111585035724,6.162769053383599,26.295976262847233,15.045068532272968,6.075546842956161,8.633842028698375,11.961550280626412,9.606148270076602,11.776148409223731,13.743968566911256,6.075546842956161,6.075546842956161,5.660419379274206,3.4448398185463245,9.287911730195646,15.179288561123125,14.022160422704538,6.075546842956161,6.174802901054234,9.006330500742793,11.77908228290162,10.540801140378976,11.901196531017352,6.075546842956161,11.124437666115481,8.1846064329229,6.539595827402953,5.166758999387122,13.795723203212946,6.075546842956161,6.075546842956161,14.24355991118654,6.075546842956161,8.67346528966894,8.100933304973918,6.518140911880041,8.640587622180124,6.075546842956161,6.075546842956161,12.451475046289016,24.523369243024675,4.861452636789267,6.075546842956161,13.325165703563023,6.075546842956161,21.85019164212583,6.075546842956161,23.08707526822588,21.510763837993114,6.075546842956161,20.136913712688255,6.075546842956161,6.075546842956161,6.075546842956161,6.075546842956161,6.075546842956161,6.075546842956161
La Galerie des Glaces,7.206619538857389,9.004499110599472,7.171813453605179,18.85003723834418,20.264082459151506,18.08475451750533,17.169651225190297,18.85003723834418,18.304125845248453,9.004499110599472,7.3182129953611605,0.0,9.004499110599472,9.004499110599472,4.6229798840265275,1.649432425131443,9.004499110599472,1.9635491294009717,9.004499110599472,0.9390745724041598,9.004499110599472,9.004499110599472,2.1699426635575154,9.004499110599472,9.004499110599472,9.004499110599472,2.080739476961193,9.004499110599472,9.004499110599472,9.004499110599472,9.004499110599472,0.9390745724041598,9.004499110599472,2.489843950581037,9.004499110599472,6.312692098630517,7.105311283560949,20.264886510265452,9.232761427407764,9.004499110599472,6.089077332265849,6.649121902664856,4.450763609416964,4.498261932308606,6.657432083216023,9.004499110599472,9.004499110599472,4.728989396413806,6.179243333767381,2.4248218678457865,8.917655679362683,6.767397992548867,9.004499110599472,2.322129144082836,4.924429456068743,4.515655111722074,3.243142934022864,5.039228288595121,9.004499110599472,5.027397332869363,4.437975203210211,3.5554477820499413,3.634613432230959,7.103212768941605,9.004499110599472,9.004499110599472,8.487507911333875,9.004499110599472,3.189036168928145,0.9944682323199903,1.6009994406177397,1.6663154429916673,9.004499110599472,9.004499110599472,5.98887760802148,20.389928337832437,5.4249905373392915,9.004499110599472,12.004767888189381,9.004499110599472,19.144633481560067,9.004499110599472,18.85003723834418,18.304125845248453,9.004499110599472,17.169651225190297,9.004499110599472,9.004499110599472,9.004499110599472,9.004499110599472,9.004499110599472,9.004499110599472
L'Appartement du Roi,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
Le Grand Appartement du Roi,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
L'Opéra Royal,7.231536001715672,8.190113650395242,7.628510049235597,22.419303452675187,24.751899577644217,22.345102141886453,21.294519228150282,22.419303452675187,22.321686392535682,8.190113650395242,9.731762744161193,4.6229798840265275,8.190113650395242,8.190113650395242,0.0,5.107354424786021,8.190113650395242,2.680011164256437,8.190113650395242,4.737167924063234,8.190113650395242,8.190113650395242,2.6103950204186788,8.190113650395242,8.190113650395242,8.190113650395242,2.630090799164247,8.190113650395242,8.190113650395242,8.190113650395242,8.190113650395242,4.737167924063234,8.190113650395242,2.6640215207368967,8.190113650395242,2.063708370501557,5.961070046820787,22.477087920076016,5.31633372242273,8.190113650395242,2.909336139422979,10.452115377984732,8.680327221399956,6.030072126719116,8.360791898867367,8.190113650395242,8.190113650395242,9.174744333678165,9.996783151536482,6.027691400569189,11.638788251482612,7.778985413582406,8.190113650395242,6.843819334094601,9.407852098515175,4.683616823883729,5.203125977185776,7.659397003274862,8.190113650395242,8.576657267864464,9.015680482096958,8.14926378431188,7.94479748668156,9.534401637308989,8.190113650395242,8.190113650395242,11.742847653612248,8.190113650395242,7.532994332322035,5.100712687606463,6.161682093664071,3.323113458666044,8.190113650395242,8.190113650395242,8.957338843275664,23.96661694701487,5.467960372057553,8.190113650395242,7.984353558469326,8.190113650395242,23.30219452505269,8.190113650395242,22.419303452675187,22.321686392535682,8.190113650395242,21.294519228150282,8.190113650395242,8.190113650395242,8.190113650395242,8.190113650395242,8.190113650395242,8.190113650395242
La Chapelle Royale,5.767859217308589,7.667546286704924,5.653076917240918,19.869454232876183,20.555039182611246,18.661350055815205,17.869351558398968,19.869454232876183,19.073651477251158,7.667546286704924,5.697843273768247,1.649432425131443,7.667546286704924,7.667546286704924,5.107354424786021,0.0,7.667546286704924,2.5907158197002698,7.667546286704924,0.7232973143642586,7.667546286704924,7.667546286704924,2.5193687489206074,7.667546286704924,7.667546286704924,7.667546286704924,2.540749550627738,7.667546286704924,7.667546286704924,7.667546286704924,7.667546286704924,0.7232973143642586,7.667546286704924,2.480202281936727,7.667546286704924,6.3816305679456615,5.9611920194085934,21.702269922315455,10.178564107801321,7.667546286704924,5.7413817421317095,7.759168217828206,5.389859191221824,6.1476816436452735,8.280612941314908,7.667546286704924,7.667546286704924,4.16155262015976,4.972358085702912,3.9278400722904476,10.349562838781177,8.416434596084233,7.667546286704924,2.1172381810307805,5.5119267638435385,6.085503946385149,4.892072505153943,6.595018794216065,7.667546286704924,6.336184495924632,4.840053350634052,3.446677526884012,2.8850006714054506,8.632321399474689,7.667546286704924,7.667546286704924,9.775125115215316,7.667546286704924,4.138670097971874,2.554101344955312,1.7208396335363272,2.995568166648757,7.667546286704924,7.667546286704924,7.43865985374558,21.395742829109857,4.122729650495629,7.667546286704924,11.656689077165929,7.667546286704924,19.80353388332614,7.667546286704924,19.869454232876183,19.073651477251158,7.667546286704924,17.869351558398968,7.667546286704924,7.667546286704924,7.667546286704924,7.667546286704924,7.667546286704924,7.667546286704924
Le Grand Appartement de la Reine,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
La Galerie des Batailles,6.630970667261453,8.15387992670576,6.7899492529331145,20.444183569871534,22.20522632455061,19.949214156359425,18.98235901530291,20.444183569871534,20.07700275801068,8.15387992670576,7.921011603316985,1.9635491294009717,8.15387992670576,8.15387992670576,2.680011164256437,2.5907158197002698,8.15387992670576,0.0,8.15387992670576,2.1003011811067527,8.15387992670576,8.15387992670576,0.4115120001047611,8.15387992670576,8.15387992670576,8.15387992670576,0.24712560565502062,8.15387992670576,8.15387992670576,8.15387992670576,8.15387992670576,2.1003011811067527,8.15387992670576,0.9592805444111057,8.15387992670576,4.366235242270789,6.037580444494964,21.294703987047885,7.589651706517362,8.15387992670576,4.31529519902775,8.277629546420071,6.257725857323342,4.878626896456318,7.2677025279102505,8.15387992670576,8.15387992670576,6.5204178572855085,7.563067397951449,3.811245766260043,10.072990896479997,7.053077614324923,8.15387992670576,4.16734693415259,6.850112075472367,4.194157338694888,3.704154793469918,6.031195255556318,8.15387992670576,6.500783654792135,6.396015294005704,5.469337468013734,5.318401958629576,8.080674164170151,8.15387992670576,8.15387992670576,9.883816607933952,8.15387992670576,5.037837898894325,2.604177711980853,3.4816835979964686,1.2154893056470897,8.15387992670576,8.15387992670576,7.19586322801263,21.990631970564863,4.725843497235501,8.15387992670576,10.146399448768515,8.15387992670576,20.97217016195963,8.15387992670576,20.444183569871534,20.07700275801068,8.15387992670576,18.98235901530291,8.15387992670576,8.15387992670576,8.15387992670576,8.15387992670576,8.15387992670576,8.15387992670576
L'Appartement de Madame de Pompadour,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
L'Appartement de la Dauphine,6.329898011296262,8.173853952562025,6.264592873446561,19.49678170036396,20.513802334106053,18.491088756262286,17.64273556969952,19.49678170036396,18.816220832553956,8.173853952562025,6.41952286799844,0.9390745724041598,8.173853952562025,8.173853952562025,4.737167924063234,0.7232973143642586,8.173853952562025,2.1003011811067527,8.173853952562025,0.0,8.173853952562025,8.173853952562025,2.1302414958236024,8.173853952562025,8.173853952562025,8.173853952562025,2.1093506863519513,8.173853952562025,8.173853952562025,8.173853952562025,8.173853952562025,0.0,8.173853952562025,2.2435042117587334,8.173853952562025,6.196537107549329,6.356824125319647,21.124786567611437,9.661781316937168,8.173853952562025,5.7372534106951925,7.327394451814896,5.01993582128134,5.4330641905742505,7.593177010663419,8.173853952562025,8.173853952562025,4.43760159938269,5.538960701765534,3.2992083687100227,9.770244952565367,7.703490625152126,8.173853952562025,2.153923221649803,5.2962419522949435,5.368592310035758,4.17510482442709,5.947436604044774,8.173853952562025,5.808250136087818,4.696555059486336,3.499881574534662,3.219221379220018,8.00104743529138,8.173853952562025,8.173853952562025,9.265757102615156,8.173853952562025,3.748230403872843,1.8889609810603716,1.5574923607178555,2.315342346445804,8.173853952562025,8.173853952562025,6.846736399284893,21.030265294521747,4.59826045165857,8.173853952562025,11.680244264451492,8.173853952562025,19.597017394188207,8.173853952562025,19.49678170036396,18.816220832553956,8.173853952562025,17.64273556969952,8.173853952562025,8.173853952562025,8.173853952562025,8.173853952562025,8.173853952562025,8.173853952562025
Les Appartements des Filles de Louis XV,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
Les Galeries Historiques,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
La Salle du Congrès,6.236327712500829,7.744316200988057,6.409854288090566,20.79841023845359,22.433823477601212,20.22900921599618,19.28278769841347,20.79841023845359,20.390557765782255,7.744316200988057,7.661958775040224,2.1699426635575154,7.744316200988057,7.744316200988057,2.6103950204186788,2.5193687489206074,7.744316200988057,0.4115120001047611,7.744316200988057,2.1302414958236024,7.744316200988057,7.744316200988057,0.0,7.744316200988057,7.744316200988057,7.744316200988057,0.1643884171778668,7.744316200988057,7.744316200988057,7.744316200988057,7.744316200988057,2.1302414958236024,7.744316200988057,0.5486460070525617,7.744316200988057,4.149304979102569,5.626078573509131,21.701378448091482,7.6859362951817225,7.744316200988057,3.9827812916263734,8.617912894256902,6.551503842699217,5.289849191608495,7.67919201811757,7.744316200988057,7.744316200988057,6.566822389681897,7.46991809572849,4.167287731290696,10.469799454946138,7.460147689264748,7.744316200988057,4.260440743176295,7.091680559658402,4.57986040007067,4.114766667809322,6.431649422939371,7.744316200988057,6.8612992751884505,6.602934091945144,5.587714707345535,5.334594435818221,8.484899942349942,7.744316200988057,7.744316200988057,10.259835109318654,7.744316200988057,5.314431608536941,2.9069878435335803,3.6025759620213913,1.6244739613821673,7.744316200988057,7.744316200988057,7.585329439481667,22.344058528646524,4.32960928493797,7.744316200988057,9.856667538775937,7.744316200988057,21.26753488434856,7.744316200988057,20.79841023845359,20.390557765782255,7.744316200988057,19.28278769841347,7.744316200988057,7.744316200988057,7.744316200988057,7.744316200988057,7.744316200988057,7.744316200988057
Les Salles des Croisades,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
Les Cabinets intérieurs de Marie-Antoinette,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
La Salle du Sacre,2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
Les Salles de l'Empire,6.393901240859677,7.90796260566586,6.561480169217623,20.656973241518983,22.34240183678926,20.11715896468145,19.162711234467633,20.656973241518983,20.265289797241532,7.90796260566586,7.7643562426064605,2.080739476961193,7.90796260566586,7.90796260566586,2.630090799164247,2.540749550627738,7.90796260566586,0.24712560565502062,7.90796260566586,2.1093506863519513,7.90796260566586,7.90796260566586,0.1643884171778668,7.90796260566586,7.90796260566586,7.90796260566586,0.0,7.90796260566586,7.90796260566586,7.90796260566586,7.90796260566586,2.1093506863519513,7.90796260566586,0.7126035293304573,7.90796260566586,4.231958763996126,5.790457128626901,21.538998097313893,7.644348704993588,7.90796260566586,4.113522666402513,8.48157607125351,6.433040203823586,5.125548680649305,7.514820109521592,7.90796260566586,7.90796260566586,6.545849408653259,7.505177352527452,4.0241040116079585,10.311314356784647,7.297383123388044,7.90796260566586,4.219300676990328,6.993787302018103,4.425007364622358,3.9507579047029635,6.271652322957969,7.90796260566586,6.716883580270094,6.518492425059378,5.537666497972361,5.324949563967759,8.323455526755177,7.90796260566586,7.90796260566586,10.109550651891876,7.90796260566586,5.202265346845637,2.783101522933634,3.549659373098507,1.460993503655314,7.90796260566586,7.90796260566586,7.429666759462828,22.202957936292567,4.487735601570398,7.90796260566586,9.970929870969707,7.90796260566586,21.149518944667342,7.90796260566586,20.656973241518983,20.265289797241532,7.90796260566586,19.162711234467633,7.90796260566586,7.90796260566586,7.90796260566586,7.90796260566586,7.90796260566586,7.90796260566586
"Les Salles d'Afrique, de Crimée et d'Italie",2.0335439814300833,0.0,2.5255176547903777,27.442142840017205,26.996958703540283,25.692585495956358,25.10063321984657,27.442142840017205,26.387164033496372,0.0,6.075546842956161,9.004499110599472,0.0,0.0,8.190113650395242,7.667546286704924,0.0,8.15387992670576,0.0,8.173853952562025,0.0,0.0,7.744316200988057,0.0,0.0,0.0,7.90796260566586,0.0,0.0,0.0,0.0,8.173853952562025,0.0,7.195723987566462,0.0,7.166135889072924,2.2331179837464443,29.26498121605067,12.697503826621649,0.0,5.577777447213528,15.418665428457714,13.023380068051248,13.0277575340872,15.400156376330944,0.0,0.0,10.373153328888911,9.02323892596174,11.428866830771618,17.92206661787709,15.200939932256954,0.0,9.468655815020586,12.953339558409015,12.241312234602997,11.823561879631685,13.991097906329134,0.0,13.980475046430396,12.183452966917867,10.521621747670551,9.306891397631333,16.066488867270586,0.0,0.0,17.433394255521495,0.0,11.793682197690739,9.998567312135329,9.324152358644971,9.343110029153166,0.0,0.0,14.993174748318511,28.952933664145135,3.580059009543815,0.0,7.921151148111681,0.0,26.951045084414414,0.0,27.442142840017205,26.387164033496372,0.0,25.10063321984657,0.0,0.0,0.0,0.0,0.0,0.0
